店舗ID,店舗名,店舗名カナ,緯度,軽度,店舗URL,ドリンクURL,住所,電話番号,平均予算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getz305,地鶏専門店×贅沢個室 鳥桜 八王子駅前店,ジドリセンモンテンゼイタクコシツトリザクラ ハチオウジエキマエテン,35.658226,139.338186,https://r.gnavi.co.jp/m6nvb4y50000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/getz305/menu3,〒192-0082 東京都八王子市東町12-14 4F,050-3469-3724,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飲み放題メニュー,飲み放題メニュー,黒枝豆,きゅうりの特製,だし巻き玉子,有機トマトの丸ごとスライス,たこわさび,ピリ辛冷奴,漬物盛り合わせ,マグロとアボカド美味しいサラダ,アボカドと生ハムイタリアンサラダ,カリカリじゃこ大根サラダ,鶏と水菜のサラダ,黒豚しゃぶしゃぶ胡麻和えサラダ,特選お刺身2種盛合せ,特選お刺身3種盛合せ,炙りしめサバ,サーモン刺身,タコ刺身,熊本！馬刺し,馬刺し2種盛合せ,馬刺し3種盛合せ,カツオタタキ,黒豚タンの炭火焼き,黒豚,黒豚のトロトロ角煮,牛ロースのひびき柚子ソテー,地鶏のチキン南蛮,照り焼きチキン,ほくほくハッシュポテトの明太チーズ焼き,地鶏の砂肝ピリ辛炒め,豚肉のキムチ炒め,地鶏の唐揚げ,手羽先にんにく揚げ,明石の揚げたこ焼き,鶏軟骨唐揚げ,自家製さつま揚げ,鶏軟骨唐揚げ,ぼんじり唐揚げ,地鶏の唐揚げ,イカゲソ唐揚げ,カリカリポテトフライ,レンコンチップス,串焼き正肉（もも肉）/なんこつ/ぼんじり/鶏かわ　各種（1本）,串焼。きねぎま/砂肝/豚バラ串/各種（1本）,エリンギ/しいたけ串各種（1本）,白ネギ肉まき,トマトの肉巻き,串焼。白ネギ/にんにく各種（1本）,地鶏の焼き鳥　7本盛合せ,地鶏の焼き鳥　12本盛合せ,焼き鳥つくね5本盛合せ,焼き鳥つくね(2本),エイヒレの炙り焼き,もちお餅の焼き,厚切りベーコンの黒こしょう焼き/するめいかの一夜干し,鉄板ナポリタンスパゲッティ/きのこたっぷり醤油スパゲティ,豚肉ミルフィーユ鍋,豚バラ肉と豆腐チゲ鍋,和牛すき焼き鍋,野菜の盛り合わせ,豚バラ,鶏肉,牛ホルモンミックス,キムチ,ラーメン・うどん。おじや,抹茶アイス/バニラアイス,ワッフル,チョコレートわらび餅,,,,,,,,,,,,,,,,,
アンチョビキャベツ,炭火の牛ステーキ,熟成ローストビーフ,チキステーキ,ソーセージ盛り合わせ,ベーコンとクリームパスタ,トマトの丸ごとスライス,特製のきゅうりごま油あえ,サーモンと玉ねぎのカルパッチョ,豆腐とアボカドのヘルシーサラダ,豆腐とトマトの香味ゆずサラダ,生ハムとアボカドのサラダ,鶏むね肉のチョレギサラダ,ポテトサラダ,レアチーズケーキ,バニラアイス,ワッフル～生クリーム添え～,抹茶アイス,ホットケーキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,880,930,780,980,730,480,380,580,680,620,650,620,580,480,480,480,480,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g891300,秀栄,シュウエイ,35.656897,139.336606,https://r.gnavi.co.jp/g891300/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/g891300/menu3,〒192-0084 東京都八王子市三崎町2-7 ヨーロービル1F,050-3461-9752,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
季節のおすすめ！,中とろ刺身,やなぎだこ,かんぱち刺身,ひらめ刺身,まぐろ,すずき,たいら貝,白いか,関あじ（季節により）,さえずり【鯨の舌刺身】,和風サラダ（醤油・胡麻）,カルパッチョ風サラダ,豚しゃぶ水菜和え,焼なす,なすしぎ焼,厚揚げ焼,ししゃも焼,こまい焼,いか丸焼き,牡蠣チーズ焼（2ヶ）,ぶり　照焼・塩焼,穴子白焼,牛タン,肉じゃが煮,豚角煮,豚玉子とじ鍋,なすみそ炒め,ちんげん菜炒め,ほうれん草バター,アサリ　バター/にんにく炒め,たこ唐揚,揚げ出し豆腐,とり唐揚,カレイ唐揚,いかかき揚げ,こはだ酢,まぐろぬた,酢の物盛合わせ,トマト玉ねぎポン酢かけ,冷やっこ,おしんこ,やまかけ,まぐろ納豆,ミニ鉄火丼,お茶漬け各種,稲庭うどん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,1200,750,780,850,750,850,750,830,880,1000,700,750,880,450,450,480,550,550,680,850,730,790,830,880,630,780,880,750,730,730,730,630,680,850,750,800,980,730,790,830,750,450,480,730,680,650,650,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gf8b107,24時間 餃子酒場 八王子店,ニジュウヨジカンギョウザサカバハチオウジテン,35.656705,139.336323,https://r.gnavi.co.jp/1f5vvw8t0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gf8b107/menu8,〒192-0083 東京都八王子市旭町6-4 キャッスルビル1F,050-3491-4344,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おすすめメニュー,餃子　各種,ピーカンナッツ黒砂糖風味,冷奴,冷やしトマト,韓国のり,塩キャベツ,モロキュウ,キムチ,胡瓜キムチ,胡瓜のタタキ,胡瓜の辛味和え,枝豆,胡瓜一本漬け,ナス一本漬け,たこわさ,チャンジャ,前菜　各種,カニ肉入りサラダ,豆腐サラダ,コーントマトサラダ,大根サラダ,野菜スティック,棒棒鶏サラダ,棒棒鶏サラダ,海鮮レタスサラダ,シーザーサラダ,若鶏の唐揚げ,砂肝の唐揚げ,なんこつ揚げ,川海老唐揚げ,タコ唐揚げ,油淋鶏（ユーリンチー）,イカゲソ揚げ,ニンニク丸揚げ,レンコン挟み揚げ,オニオンリング,海老せんべい,チーズ包み揚げ,ポテトフライ,手羽先揚げ,ナス山椒揚げ,中華風豆苗炒め,麻婆ナス,玉子とトマト炒め,麻婆春雨,海老、ゴーヤと玉子炒め,野菜炒め,玉子とニラ炒め,空心菜のニンニク炒め,八宝菜,麻婆豆腐,黒酢酢豚,青椒肉絲,豚肉、キクラゲと玉子炒め,回鍋肉,もやしと豚肉炒め,ニラレバ炒め,豚肉と野菜炒め,牛肉の激辛煮込み,ニラホルモン炒め,自家製豚の角煮,鶏肉とカシューナッツ炒め,麻婆鶏肉,鶏肉の四川風炒め,牛肉の黒胡椒炒め,ホルモンの激辛煮込み,海鮮　各種,ご飯物　各種,お粥　各種,麺類　各種,点心　各種,スープ　各種,ご飯物　各種,【餃子酒場の当店大人気No.1】餃子メニュー　各種,Ice　cream　Menu,,,,,,,,,,
680,1480,300,880,580,280,380,280,380,300,280,380,380,380,280,300,300,300,380,280,880,680,380,480,380,480,480,480,680,480,380,480,380,480,580,480,480,280,280,280,280,380,380,380,580,580,480,480,380,580,480,480,680,780,380,580,480,480,480,380,480,480,880,480,680,480,580,680,680,780,680,780,150,880,680,480,680,300,380,480,380,580,300,880,300,500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gep2402,CONA 八王子店,コナハチオウジテン,35.658242,139.336119,https://r.gnavi.co.jp/8avscyk50000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gep2402/menu3,〒192-0085 東京都八王子市中町6-11 1F,050-3491-9406,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スーパー肉盛りプレート,豚肉とフォアグラのテリーヌ,ソーセージ盛り合わせ,ビンチョウマグロとアボカドのカルパッチョ,ベーコンおと木の子のあったかサラダ,マスカルポーネチーズのはちみつがけ,ズワイガニとチェダーチーズのライスボール,ビンチョウマグロのフリット～バジルソース～,ニョッキフリット,フィッシュ＆チップス,アスパラのパルミジャーノ焼き,ズワイガニとアスパラのペペロンチーノ,ズワイガニとパルミジャーノチーズのリゾット,マルゲリータ,バジル＆マスカルポーネ,水牛のモッツァレラを使ったマルゲリータ,スモークサーモンとフレッシュトマトのサラダピザ,チョコレートボム,レアチーズケーキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,680,680,780,580,480,580,680,480,780,500,980,980,500,500,880,780,580,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gge4500,八王子 完全個室居酒屋 銀の宴,ハチオウジカンゼンコシツイザカヤギンノエン,35.658114,139.338154,https://r.gnavi.co.jp/8r1fc9t40000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gge4500/drink,〒192-0082 東京都八王子市東町12-14 8F,050-3468-4237,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レモンサワー,すっきりトマトサワー,しょっぱい梅サワー,ドライサワー,プレーンサワー,グレープフルーツサワー,搾りたてゆずサワー,シークワーサーサワー,ゆずサワー,巨峰サワー,カルピスサワー,ウーロンハイ,緑茶ハイ,紀州梅割,ほろよいサイダーサワー,すりおろし白桃サワー,すりおろしりんごサワー,すりおろし洋梨サワー,すりおろしアロエサワー,角瓶,白州,ジムビーム,メーカーズクラフトハイボール,ジムビームハイボール,ジムビームコーラ,ジムビームジンジャー,角ハイボール,サントリー知多,白州,トリスハイボール,トリハイレモン,トリハイ巨峰,トリハイゆず,わんこ,閻魔,一粒の麦,中々,一番札,かのか,さつま,富乃宝山,吉兆宝山,一刻者,三岳,鬼火　焼芋焼酎,明るい農村,こく紫,九代目,白岳,れんと,茉莉花,鍛高譚,琉球泡盛,島唄,山崎蒸溜所貯蔵,手摘み南高梅の完熟梅酒,芋焼酎造り五代梅酒,アロマ完熟梅酒,紀州蜂蜜梅酒,黒糖梅酒,紀州緑茶梅酒,贅沢ゆず酒,もも酒,ザプレミアムモルツ,カールスバーグ,オールフリー,八海山,久保田千寿,開運,酔鯨,ホッピー,ワイン各種,カクテル各種,マンゴヤンオレンジ,ソフトドリンク各種,,,,,,,,,,,
500,480,480,480,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,460,550,460,480,460,390,390,460,500,550,360,390,390,390,380,480,520,420,480,500,380,520,500,500,520,500,480,480,480,480,480,380,380,460,400,480,480,500,480,500,500,500,480,480,500,550,480,500,650,700,700,700,330,200,390,2590,500,520,330,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ggx2101,NO8PIZZERIA,ナンバーエイトピッゼリア,35.658041,139.340244,https://r.gnavi.co.jp/3yknfdgk0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/ggx2101/menu3,〒192-0082 東京都八王子市東町1-11,050-3491-7107,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マリナーラ,ロマーナ,ディアボラ,サルシッチャ,ブッタネスカ,ウニクリームのマルゲリータ,D.O.C,ソレンティーナ,ロマーナビアンコ,マイス,ビスマルク,クアトロフォルマッジ,プロシュート,チチニエリ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1180,1280,1380,1380,1480,1480,980,1080,1280,1380,1480,1480,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gd5u800,とりビアー 八王子駅前店,トリビアー ハチオウジエキマエテン,35.657108,139.337015,https://r.gnavi.co.jp/bpp0vu9b0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gd5u800/menu4,〒192-0084 東京都八王子市三崎町3-3,050-3468-3467,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ビール,ハイボール,酎ハイ＆サワー,カクテル,焼酎・日本酒,果実酒・ワイン,ソフトドリンク,ささみの酢の物!!鶏丸ごとチャーシュー!!とりわさ,ビール,ハイボール,酎ハイ＆サワー,カクテル,焼酎・日本酒,果実酒・ワイン,ソフトドリンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ggz5700,和牛焼肉炭火,ワギュウヤキニクスミカ,35.658811,139.336877,https://r.gnavi.co.jp/gwrv0hm60000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/ggz5700/menu3,〒192-0085 東京都八王子市中町3-12 三田ビル1F,042-649-9219,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
和牛ブリスケ,和牛カルビ／黒毛牛ハラミ,和牛10秒ロース,上タン塩,和牛上カルビ,特選ハラミ,和牛らんぷ／和牛いちぼ,和牛特上カルビ／和牛特上ロース,和牛ザブトン,上ホルモン／和牛レバー,マルチョウ／特上ミノ,暴れん坊ホルモン,にんにくホイル／じゃがバター／コーンバター,和牛チーズハンバーグ,トマトとコーンのサラダ／ほうれん草とベーコンのサラダ,ナムル盛合せ,和牛すじ煮込み,盛岡レーメン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,390,390,480,580,580,780,780,880,390,480,550,290,390,590,590,190,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gajm401,個室居酒屋 八王子 ゆうご,コシツイザカヤハチオウジユウゴ,35.656769,139.336932,https://r.gnavi.co.jp/r5hrs9p60000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gajm401/menu3,〒192-0084 東京都八王子市三崎町2-3 サンキョウビル1F,050-3462-7824,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「単品での御注文も承ります」,サントリー　ザ・プレミアム・モルツ・マスターズドリーム,サントリー　ザ・プレミアム・モルツ,アサヒスーパードライ（中）,キリンラガー（中）,ホッピー（白）,焼酎おかわり,サワー・酎ハイ　各種,カクテル　各種,谷川岳,一ノ蔵,武蔵野,北雪,南部美人,結,阿部勘,越乃景虎　名水仕込み,越乃寒梅　さい,雅山流　如月,〆張鶴　山田錦,麒麟山　生辛,八海山,麒麟山　伝辛,利き酒,筑紫（つくし）,無一物,兼八,島美人,黒霧島,やきいも　黒瀬,界,まろ甕　（まろがめ）,ジンロ,セット各種,おばあちゃんの梅酒,越乃景虎　梅酒,プレミアム山崎梅酒,ハイボール　各種,◆　ハウスワイン（赤・白）,◆フルボトル　赤,セニョリオ　デ　オルガス,テッレ　フォルティ　ロマーニャ　サンジョヴェーゼ,ロス　ヴァスコス　カルベネ・ソーヴィニヨン,◆フルボトル　白,セニョリオデオルガス,カステル　カンブラス,ロス　ヴァコス　ソーヴィニヨン・ブラン,ノンアルコール　各種,ソフトドリンク　各種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,480,630,450,620,620,620,320,380,520,530,670,550,550,580,580,580,630,690,800,840,930,970,660,900,610,920,870,500,2800,530,3680,580,4000,480,900,510,900,550,720,580,4000,580,460,2140,320,601,510,530,590,510,870,490,1480,1900,2300,3100,1900,2040,3100,430,460,290,430,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gegh302,奥能登の直送鮮魚と日本酒 奥能登や,オクノトノチョクソウセンギョトニホンシュオクノトヤ,35.657238,139.336401,https://r.gnavi.co.jp/ptswz7u30000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gegh302/menu2,〒192-0084 東京都八王子市三崎町5-24 サンプラザ24 2F,050-3461-8157,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"①お手軽コース〔2,500円飲み放題→宴会セットで税込1,200円〕","②生ビール焼酎コース〔3,000円飲み放題→宴会セットでコース＋税込1,500円〕",自家製漬け物,枝豆,もずく酢,山芋の千切り,梅水晶,冷やしトマト,ホタルイカの沖漬け,クリームチーズの酒粕醤油漬け,チーズ,健味どり,健味どりの生ハム,TOKYO,スモーク,ポテトフライ,揚げ出し豆腐,厚揚げ一丁,タコの唐揚げ,カニクリームコロッケ,山芋の磯部揚げ,鶏の唐揚げ,日替りサラダ,焼きナス,健味とり天,健見どり　軟骨焼き,TOKYO,肉の盛り合わせ,刺身単品,ハタハタの丸干焼き,のどぐろの丸揚げ,赤魚(あかうお),カレイ,サバいしる漬け,フグ串2本,煮付と焼き,ジャンボ椎茸,クリームチーズの酒粕醤油漬け,旬物いろいろ,おにぎり,あら汁,出汁茶漬け,奥能登の逸品,蔵直送酒粕のバニラあんみつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1500,400,400,400,500,550,400,480,600,500,780,750,1100,1580,400,480,480,580,500,550,650,680,450,700,650,1380,2180,550,680,850,650,630,400,600,600,450,350,550,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaed330,炙り肉寿司×食べ放題 個室肉バル 29house 八王子駅前店,アブリニクズシタベホウダイコシツニクバル ニクハウスハチオウジエキマエテン,35.657599,139.336884,https://r.gnavi.co.jp/nm411cn90000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gaed330/menu5,〒192-0084 東京都八王子市三崎町4-9 山川ビル7F,050-3373-8951,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
○スモーキーマッシュポテトのカナッペ,天然枝豆,美桜鶏のパストラミローストハム,自家製ドレッシングのフレッシュシェフサラダ,黒トリュフのシューストリングポテト,今月のティラミス～宇治抹茶と黒蜜仕立て～,全コース飲み放題付♪,美桜鶏のパストラミローストハム,クラシックパルメザンシーザーサラダ,ビンチョウ鮪のカルパッチョ-バルサミコとブラックオリーブのソース-,黒トリュフのシューストリングポテト,イカ墨とチーズのリゾットコロッケ,今月のティラミス　～宇治抹茶と黒蜜仕立て～,美桜鶏のパストラミローストハム,アンチョビキャベツのオーブン焼き,クラシックパルメザンシーザーサラダ,ビンチョウ鮪のカルパッチョ-バルサミコとブラックオリーブのソース-,黒トリュフのシューストリングポテト,イカ墨とチーズのリゾットコロッケ,今月のティラミス　～宇治抹茶と黒蜜仕立て～,炙りモッツァレラのカプレーゼ　～青紫蘇のジェノベーゼ～,美桜鶏のパストラミローストハム,アンチョビキャベツのオーブン焼き,ビンチョウ鮪のカルパッチョ-バルサミコとブラックオリーブのソース-,黒トリュフのシューストリングポテト,白トリュフとマッシュルームのリゾットコロッケ,今月のティラミス　～宇治抹茶と黒蜜仕立て～,全コース飲み放題付♪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gf8v406,2000円 食べ放題飲み放題 居酒屋 おすすめ屋 八王子店,ニセンエンタベホウダイノミホウダイイザカヤ オススメヤハチオウジテン,35.657577,139.336899,https://r.gnavi.co.jp/e36ne4nn0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gf8v406/drink,〒192-0084 東京都八王子市三崎町4-9 山川ビル6F,050-3469-0679,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サワー,ハイボール,【カシス】,【ピーチ】,【ライチ】,【マンゴー】,【モヒート】,【ウォッカ】,【ジン】,【カルーア】,焼酎,果実酒,ワイン,ノンアルコール,ソフトドリンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gg8w301,いくどん 八王子店,イクドン ハチオウジテン,35.656778,139.338159,https://r.gnavi.co.jp/nyknhtdz0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gg8w301/menu3,〒192-0083 東京都八王子市旭町6-12 旭星ビル2F,050-3468-6594,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハラミセット(牛・豚・鳥),カルビセット(牛・豚・鳥),ホルモンセット,★焼肉（カシラ）,★ハツ,★レバー,★コブクロ,★ナンコツ,★お宝,★ガツ,★ネクタイ,【数量限定】上豚タン,【数量限定】ねぎ上豚タン,豚カルビ(豚バラ),豚トロ,豚ハラミ,チチカブ,とりもも,とりカルビ,ヤゲン(とりナンコツ),とりハラミ,砂肝,せせり,棒つくね,マル得国産カルビ盛り,牛タン,ネギタン,牛カルビ(US),中落ちカルビ(角焼),ネギ中落ちカルビ,牛ロース,上ミノ,ギャラ,センマイ,牛ハラミ,あらびきウインナーソーセージ(5本),チーズ入りウインナー(2本),チョリソ(5本),野菜盛合せ,野菜一品物(バター付)ピーマン・ネギ・玉ねぎ・しいたけ・じゃがいも,味付ネギ,ピリ辛味付ネギ,にんにくホイル,馬刺し(赤身),センマイ刺し(酢味噌),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1400,850,1400,460,460,460,460,460,460,460,460,480,630,550,550,550,460,460,460,460,460,460,460,180,180,1500,800,950,480,580,730,800,800,600,600,800,800,400,400,600,450,350,200,200,400,600,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gegm400,本格韓国料理とサムギョプサル 多馥 タフク 八王子,ホンカクカンコクリョウリトサムギョプサル タフクハチオウジ,35.658199,139.338252,https://r.gnavi.co.jp/au8ad8x80000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gegm400/menu3,〒192-0082 東京都八王子市東町12-14 青木ビル3F,050-3464-5156,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鳥もも焼き（辛味／甘味）,豚ホルモン焼き（辛味／甘味）,上タン,タン,上カルビ,カルビ,骨付きカルビ,ハラミ,サンチュセット（にんにく／テンジャン）,わかめサラダ,トマトサラダ,豆腐サラダ,たまごスープ,わかめスープ,たらスープ,ユッケジャンスープ,野菜うどん,辛海鮮うどん,冷麺,ビビンメン,韓国のり,キムチ,オイキムチ,カクテキ,タコ塩辛,キムチ冷奴,ナムル盛り,かきジョン,しいたけジョン,エビジョン,イカムチム,豚足,豚豆腐キムチ炒め,韓国風からあげ（甘味／辛味）,玉子チム,野菜チヂミ,キムチチヂミ,ジャガイモチヂミ,砂肝炒め,ダッカルビ,いかポクム,タコポクム,うどん野菜ポクム,プルコギチャプチェ,豚バラ辛炒め,スン豆腐チゲ,テンジャンチゲ,キムチチゲ,ブデチゲ,海鮮チゲ,参鶏湯,ラッポギチゲ,ライス,ユッケジャン,カルビクッバ,ビビンバ,ユッケ石焼ビビンバ,キムチ石焼ビビンバ,プルコギ石焼ビビンバ,キムパ,いか辛炒め丼,タコ辛炒め丼,アイスクリーム,,,,,,,,,,,,,,,,,,,,,,,
